nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002100 -12862.76531 0.0000513800
0060 002135 -12862.12953 0.0000494283
0061 002171 -12861.51759 0.0000475766
0062 002207 -12860.92830 0.0000458183
0063 002242 -12860.36052 0.0000441475
0064 002278 -12859.81320 0.0000425585
0065 002312 -12859.28535 0.0000410464
0066 002348 -12858.77604 0.0000396064
0067 002384 -12858.28440 0.0000382342
0068 002419 -12857.80960 0.0000369257
0069 002454 -12857.35087 0.0000356772
0070 002490 -12856.90748 0.0000344852
0071 002526 -12856.47875 0.0000333465
0072 002561 -12856.06402 0.0000322581
0073 002597 -12855.66269 0.0000312172
0074 002633 -12855.27418 0.0000302211
0075 002669 -12854.89794 0.0000292675
0076 002705 -12854.53345 0.0000283541
0077 002740 -12854.18022 0.0000274787
0078 002776 -12853.83779 0.0000266394
0079 002812 -12853.50572 0.0000258343
0080 002848 -12853.18359 0.0000250616
0081 002882 -12852.87101 0.0000243198
0082 002917 -12852.56758 0.0000236073
0083 002951 -12852.27297 0.0000229226
0084 002985 -12851.98682 0.0000222644
0085 003019 -12851.70882 0.0000216314
0086 003053 -12851.43864 0.0000210224
0087 003087 -12851.17600 0.0000204363
0088 003123 -12850.92063 0.0000198720
0089 003162 -12850.67224 0.0000193285
0090 003197 -12850.43058 0.0000188049
0091 003232 -12850.19542 0.0000183002
0092 003268 -12849.96651 0.0000178136
0093 003303 -12849.74364 0.0000173442
0094 003338 -12849.52658 0.0000168914
0095 003374 -12849.31515 0.0000164544
0096 003409 -12849.10915 0.0000160326
0097 003445 -12848.90838 0.0000156252
0098 003480 -12848.71267 0.0000152316
0099 003516 -12848.52184 0.0000148514
0100 003551 -12848.33575 0.0000144838
0101 003590 -12848.15422 0.0000141285
0102 003626 -12847.97711 0.0000137849
0103 003661 -12847.80427 0.0000134524
0104 003697 -12847.63557 0.0000131308
0105 003733 -12847.47087 0.0000128194
0106 003768 -12847.31005 0.0000125180
0107 003804 -12847.15298 0.0000122261
0108 003841 -12846.99954 0.0000119434
0109 003877 -12846.84962 0.0000116695
0110 003913 -12846.70311 0.0000114040
0111 003949 -12846.55992 0.0000111467
0112 003984 -12846.41992 0.0000108972
0113 004019 -12846.28304 0.0000106553
0114 004054 -12846.14918 0.0000104206
0115 004090 -12846.01824 0.0000101928
0116 004124 -12845.89014 0.0000099719
0117 004159 -12845.76480 0.0000097573
0118 004194 -12845.64213 0.0000095491
0119 004228 -12845.52207 0.0000093468
0120 004264 -12845.40452 0.0000091504
0121 004299 -12845.28944 0.0000089595
0122 004335 -12845.17673 0.0000087741
0123 004374 -12845.06634 0.0000085939
0124 004410 -12844.95820 0.0000084186
0125 004445 -12844.85225 0.0000082483
0126 004481 -12844.74843 0.0000080826
0127 004516 -12844.64668 0.0000079215
0128 004552 -12844.54695 0.0000077647
0129 004587 -12844.44918 0.0000076121
0130 004623 -12844.35331 0.0000074637
0131 004658 -12844.25930 0.0000073191
0132 004693 -12844.16710 0.0000071784
0133 004729 -12844.07666 0.0000070414
0134 004765 -12843.98793 0.0000069080
0135 004801 -12843.90087 0.0000067780
0136 004836 -12843.81545 0.0000066513
0137 004872 -12843.73160 0.0000065279
0138 004907 -12843.64930 0.0000064076
0139 004943 -12843.56851 0.0000062903
0140 004978 -12843.48919 0.0000061760
0141 005014 -12843.41130 0.0000060645
0142 005050 -12843.33481 0.0000059558
0143 005086 -12843.25968 0.0000058497
0144 005122 -12843.18588 0.0000057463
0145 005158 -12843.11338 0.0000056453
0146 005193 -12843.04214 0.0000055468
0147 005228 -12842.97214 0.0000054506
0148 005263 -12842.90334 0.0000053567
0149 005298 -12842.83572 0.0000052650
0150 005334 -12842.76925 0.0000051755
0151 005369 -12842.70391 0.0000050881
0152 005404 -12842.63966 0.0000050027
0153 005438 -12842.57649 0.0000049192
0154 005473 -12842.51436 0.0000048377
0155 005508 -12842.45325 0.0000047580
0156 005543 -12842.39315 0.0000046801
0157 005581 -12842.33402 0.0000046040
0158 005613 -12842.27585 0.0000045296
0159 005640 -12842.21862 0.0000044568
0160 005666 -12842.16229 0.0000043856
0161 005693 -12842.10687 0.0000043160
0162 005720 -12842.05231 0.0000042479
0163 005746 -12841.99862 0.0000041813
0164 005773 -12841.94576 0.0000041161
0165 005800 -12841.89372 0.0000040523
0166 005826 -12841.84248 0.0000039899
0167 005853 -12841.79203 0.0000039288
0168 005880 -12841.74234 0.0000038689
0169 005906 -12841.69341 0.0000038104
0170 005933 -12841.64522 0.0000037530
0171 005960 -12841.59775 0.0000036968
0172 005986 -12841.55098 0.0000036418
0173 006013 -12841.50491 0.0000035879
0174 006040 -12841.45951 0.0000035350
0175 006066 -12841.41478 0.0000034833
0176 006093 -12841.37070 0.0000034326
0177 006120 -12841.32726 0.0000033828
0178 006146 -12841.28445 0.0000033341
0179 006173 -12841.24224 0.0000032864
0180 006200 -12841.20065 0.0000032395
0181 006226 -12841.15964 0.0000031936
0182 006253 -12841.11920 0.0000031486
0183 006280 -12841.07934 0.0000031044
0184 006306 -12841.04003 0.0000030611
0185 006333 -12841.00127 0.0000030186
0186 006360 -12840.96305 0.0000029769
0187 006386 -12840.92535 0.0000029360
0188 006413 -12840.88816 0.0000028958
0189 006440 -12840.85148 0.0000028564
0190 006466 -12840.81530 0.0000028177
0191 006493 -12840.77961 0.0000027798
0192 006520 -12840.74439 0.0000027425
0193 006546 -12840.70964 0.0000027059
0194 006573 -12840.67536 0.0000026700
0195 006600 -12840.64153 0.0000026347
0196 006626 -12840.60814 0.0000026000
0197 006653 -12840.57519 0.0000025660
0198 006680 -12840.54267 0.0000025325
0199 006706 -12840.51058 0.0000024997
0200 006733 -12840.47889 0.0000024674
Start evaluating ...
  Columns 1 through 7

    0.1154    0.1881    0.2470    0.2939    0.3153    0.3261    0.3302

  Columns 8 through 10

    0.3324    0.3344    0.3359

    0.0259

Elapsed time is 6759.912641 seconds.
