nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 000691 -1997.25973 0.0006313006
0060 000703 -1996.02746 0.0006169815
0061 000715 -1994.82351 0.0006031727
0062 000729 -1993.64687 0.0005898480
0063 000743 -1992.49657 0.0005769827
0064 000753 -1991.37170 0.0005645540
0065 000764 -1990.27138 0.0005525404
0066 000774 -1989.19480 0.0005409220
0067 000785 -1988.14116 0.0005296801
0068 000798 -1987.10972 0.0005187972
0069 000812 -1986.09976 0.0005082566
0070 000822 -1985.11060 0.0004980431
0071 000833 -1984.14158 0.0004881420
0072 000844 -1983.19209 0.0004785397
0073 000856 -1982.26153 0.0004692233
0074 000867 -1981.34933 0.0004601805
0075 000877 -1980.45495 0.0004514000
0076 000888 -1979.57787 0.0004428710
0077 000899 -1978.71757 0.0004345830
0078 000910 -1977.87360 0.0004265266
0079 000921 -1977.04548 0.0004186924
0080 000934 -1976.23277 0.0004110718
0081 000947 -1975.43505 0.0004036565
0082 000958 -1974.65191 0.0003964387
0083 000969 -1973.88296 0.0003894110
0084 000980 -1973.12782 0.0003825663
0085 000992 -1972.38613 0.0003758979
0086 001005 -1971.65753 0.0003693994
0087 001017 -1970.94169 0.0003630646
0088 001029 -1970.23828 0.0003568879
0089 001040 -1969.54700 0.0003508637
0090 001051 -1968.86753 0.0003449868
0091 001062 -1968.19959 0.0003392520
0092 001073 -1967.54289 0.0003336546
0093 001084 -1966.89716 0.0003281901
0094 001095 -1966.26214 0.0003228540
0095 001105 -1965.63757 0.0003176421
0096 001116 -1965.02321 0.0003125505
0097 001130 -1964.41882 0.0003075754
0098 001146 -1963.82416 0.0003027129
0099 001158 -1963.23902 0.0002979597
0100 001169 -1962.66318 0.0002933123
0101 001181 -1962.09643 0.0002887675
0102 001192 -1961.53856 0.0002843223
0103 001203 -1960.98938 0.0002799735
0104 001214 -1960.44870 0.0002757185
0105 001224 -1959.91633 0.0002715544
0106 001235 -1959.39210 0.0002674785
0107 001247 -1958.87582 0.0002634884
0108 001259 -1958.36733 0.0002595816
0109 001270 -1957.86647 0.0002557558
0110 001281 -1957.37307 0.0002520087
0111 001291 -1956.88698 0.0002483380
0112 001302 -1956.40805 0.0002447418
0113 001313 -1955.93613 0.0002412180
0114 001324 -1955.47107 0.0002377646
0115 001335 -1955.01275 0.0002343797
0116 001346 -1954.56102 0.0002310616
0117 001357 -1954.11576 0.0002278085
0118 001368 -1953.67682 0.0002246187
0119 001378 -1953.24410 0.0002214905
0120 001389 -1952.81747 0.0002184224
0121 001400 -1952.39681 0.0002154129
0122 001411 -1951.98200 0.0002124604
0123 001421 -1951.57294 0.0002095636
0124 001432 -1951.16951 0.0002067210
0125 001443 -1950.77160 0.0002039313
0126 001454 -1950.37912 0.0002011933
0127 001465 -1949.99196 0.0001985056
0128 001477 -1949.61002 0.0001958670
0129 001491 -1949.23321 0.0001932764
0130 001502 -1948.86142 0.0001907326
0131 001516 -1948.49458 0.0001882346
0132 001530 -1948.13259 0.0001857812
0133 001541 -1947.77536 0.0001833713
0134 001552 -1947.42280 0.0001810040
0135 001563 -1947.07484 0.0001786784
0136 001574 -1946.73139 0.0001763933
0137 001585 -1946.39237 0.0001741480
0138 001596 -1946.05770 0.0001719414
0139 001608 -1945.72731 0.0001697728
0140 001623 -1945.40113 0.0001676413
0141 001639 -1945.07908 0.0001655460
0142 001653 -1944.76108 0.0001634862
0143 001664 -1944.44708 0.0001614610
0144 001675 -1944.13700 0.0001594697
0145 001689 -1943.83078 0.0001575116
0146 001704 -1943.52834 0.0001555859
0147 001720 -1943.22964 0.0001536920
0148 001736 -1942.93460 0.0001518291
0149 001749 -1942.64317 0.0001499966
0150 001763 -1942.35528 0.0001481939
0151 001779 -1942.07088 0.0001464202
0152 001794 -1941.78991 0.0001446751
0153 001806 -1941.51231 0.0001429578
0154 001817 -1941.23804 0.0001412679
0155 001828 -1940.96704 0.0001396047
0156 001839 -1940.69924 0.0001379678
0157 001850 -1940.43462 0.0001363565
0158 001860 -1940.17310 0.0001347703
0159 001871 -1939.91466 0.0001332087
0160 001884 -1939.65923 0.0001316713
0161 001899 -1939.40676 0.0001301575
0162 001915 -1939.15723 0.0001286668
0163 001931 -1938.91057 0.0001271989
0164 001946 -1938.66674 0.0001257532
0165 001957 -1938.42571 0.0001243293
0166 001973 -1938.18743 0.0001229268
0167 001988 -1937.95185 0.0001215453
0168 002001 -1937.71894 0.0001201843
0169 002011 -1937.48865 0.0001188434
0170 002021 -1937.26095 0.0001175224
0171 002032 -1937.03580 0.0001162207
0172 002044 -1936.81317 0.0001149380
0173 002054 -1936.59300 0.0001136739
0174 002064 -1936.37527 0.0001124282
0175 002074 -1936.15995 0.0001112004
0176 002084 -1935.94699 0.0001099902
0177 002094 -1935.73636 0.0001087973
0178 002106 -1935.52804 0.0001076213
0179 002121 -1935.32198 0.0001064620
0180 002136 -1935.11815 0.0001053191
0181 002148 -1934.91653 0.0001041921
0182 002158 -1934.71707 0.0001030810
0183 002168 -1934.51976 0.0001019852
0184 002178 -1934.32456 0.0001009047
0185 002187 -1934.13144 0.0000998391
0186 002197 -1933.94037 0.0000987881
0187 002208 -1933.75132 0.0000977515
0188 002218 -1933.56427 0.0000967290
0189 002228 -1933.37919 0.0000957204
0190 002238 -1933.19605 0.0000947254
0191 002249 -1933.01483 0.0000937438
0192 002259 -1932.83549 0.0000927754
0193 002271 -1932.65802 0.0000918198
0194 002282 -1932.48238 0.0000908770
0195 002292 -1932.30856 0.0000899467
0196 002302 -1932.13653 0.0000890287
0197 002312 -1931.96627 0.0000881227
0198 002322 -1931.79774 0.0000872286
0199 002332 -1931.63094 0.0000863461
0200 002341 -1931.46583 0.0000854751
Start evaluating ...
  Columns 1 through 7

    0.2356    0.3307    0.3868    0.4262    0.4569    0.4807    0.4981

  Columns 8 through 10

    0.5178    0.5324    0.5434

    0.0716

Elapsed time is 2353.105787 seconds.
