nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002092 -12863.35044 0.0000506407
0060 002128 -12862.72414 0.0000486888
0061 002163 -12862.12168 0.0000468378
0062 002198 -12861.54184 0.0000450812
0063 002233 -12860.98348 0.0000434129
0064 002269 -12860.44554 0.0000418274
0065 002305 -12859.92701 0.0000403194
0066 002340 -12859.42696 0.0000388844
0067 002376 -12858.94450 0.0000375178
0068 002411 -12858.47881 0.0000362156
0069 002446 -12858.02910 0.0000349740
0070 002481 -12857.59463 0.0000337894
0071 002518 -12857.17472 0.0000326586
0072 002553 -12856.76871 0.0000315786
0073 002588 -12856.37598 0.0000305464
0074 002625 -12855.99595 0.0000295595
0075 002660 -12855.62807 0.0000286153
0076 002697 -12855.27182 0.0000277116
0077 002732 -12854.92671 0.0000268461
0078 002767 -12854.59226 0.0000260169
0079 002803 -12854.26805 0.0000252220
0080 002838 -12853.95363 0.0000244597
0081 002873 -12853.64863 0.0000237283
0082 002908 -12853.35266 0.0000230262
0083 002943 -12853.06536 0.0000223520
0084 002977 -12852.78640 0.0000217043
0085 003011 -12852.51544 0.0000210817
0086 003046 -12852.25218 0.0000204831
0087 003080 -12851.99633 0.0000199072
0088 003115 -12851.74760 0.0000193531
0089 003153 -12851.50573 0.0000188197
0090 003190 -12851.27048 0.0000183060
0091 003225 -12851.04158 0.0000178111
0092 003260 -12850.81882 0.0000173341
0093 003295 -12850.60197 0.0000168743
0094 003331 -12850.39083 0.0000164308
0095 003367 -12850.18518 0.0000160029
0096 003402 -12849.98485 0.0000155900
0097 003438 -12849.78964 0.0000151914
0098 003473 -12849.59938 0.0000148064
0099 003508 -12849.41390 0.0000144346
0100 003544 -12849.23304 0.0000140752
0101 003583 -12849.05665 0.0000137278
0102 003618 -12848.88458 0.0000133920
0103 003654 -12848.71668 0.0000130671
0104 003689 -12848.55282 0.0000127529
0105 003725 -12848.39287 0.0000124488
0106 003761 -12848.23671 0.0000121544
0107 003797 -12848.08421 0.0000118693
0108 003833 -12847.93526 0.0000115932
0109 003869 -12847.78974 0.0000113257
0110 003904 -12847.64756 0.0000110666
0111 003939 -12847.50861 0.0000108153
0112 003974 -12847.37279 0.0000105718
0113 004010 -12847.24001 0.0000103356
0114 004045 -12847.11016 0.0000101065
0115 004080 -12846.98318 0.0000098842
0116 004115 -12846.85897 0.0000096685
0117 004150 -12846.73745 0.0000094591
0118 004184 -12846.61854 0.0000092559
0119 004219 -12846.50217 0.0000090585
0120 004254 -12846.38826 0.0000088667
0121 004289 -12846.27675 0.0000086805
0122 004324 -12846.16756 0.0000084995
0123 004362 -12846.06064 0.0000083236
0124 004399 -12845.95591 0.0000081526
0125 004434 -12845.85332 0.0000079863
0126 004469 -12845.75280 0.0000078246
0127 004505 -12845.65431 0.0000076674
0128 004540 -12845.55778 0.0000075144
0129 004576 -12845.46317 0.0000073655
0130 004611 -12845.37042 0.0000072206
0131 004646 -12845.27948 0.0000070796
0132 004681 -12845.19030 0.0000069423
0133 004717 -12845.10284 0.0000068086
0134 004752 -12845.01706 0.0000066784
0135 004787 -12844.93290 0.0000065515
0136 004823 -12844.85034 0.0000064280
0137 004858 -12844.76932 0.0000063075
0138 004894 -12844.68981 0.0000061902
0139 004929 -12844.61176 0.0000060758
0140 004964 -12844.53516 0.0000059643
0141 005000 -12844.45994 0.0000058556
0142 005035 -12844.38609 0.0000057495
0143 005072 -12844.31357 0.0000056461
0144 005108 -12844.24235 0.0000055452
0145 005144 -12844.17239 0.0000054467
0146 005179 -12844.10367 0.0000053507
0147 005214 -12844.03614 0.0000052569
0148 005251 -12843.96980 0.0000051654
0149 005286 -12843.90460 0.0000050761
0150 005321 -12843.84053 0.0000049888
0151 005356 -12843.77755 0.0000049036
0152 005390 -12843.71563 0.0000048204
0153 005425 -12843.65476 0.0000047392
0154 005460 -12843.59492 0.0000046598
0155 005495 -12843.53606 0.0000045822
0156 005530 -12843.47819 0.0000045064
0157 005566 -12843.42126 0.0000044323
0158 005602 -12843.36527 0.0000043598
0159 005629 -12843.31018 0.0000042890
0160 005656 -12843.25598 0.0000042198
0161 005682 -12843.20266 0.0000041521
0162 005709 -12843.15018 0.0000040859
0163 005736 -12843.09854 0.0000040211
0164 005762 -12843.04771 0.0000039577
0165 005789 -12842.99768 0.0000038957
0166 005816 -12842.94842 0.0000038351
0167 005842 -12842.89993 0.0000037757
0168 005869 -12842.85219 0.0000037176
0169 005895 -12842.80517 0.0000036607
0170 005922 -12842.75887 0.0000036050
0171 005949 -12842.71327 0.0000035505
0172 005975 -12842.66836 0.0000034971
0173 006002 -12842.62412 0.0000034449
0174 006029 -12842.58054 0.0000033937
0175 006055 -12842.53760 0.0000033435
0176 006082 -12842.49529 0.0000032943
0177 006108 -12842.45360 0.0000032462
0178 006135 -12842.41252 0.0000031990
0179 006162 -12842.37203 0.0000031528
0180 006188 -12842.33212 0.0000031074
0181 006215 -12842.29278 0.0000030630
0182 006242 -12842.25401 0.0000030195
0183 006268 -12842.21578 0.0000029768
0184 006295 -12842.17809 0.0000029349
0185 006321 -12842.14093 0.0000028938
0186 006348 -12842.10428 0.0000028536
0187 006375 -12842.06814 0.0000028141
0188 006401 -12842.03250 0.0000027753
0189 006428 -12841.99735 0.0000027373
0190 006455 -12841.96267 0.0000027000
0191 006481 -12841.92847 0.0000026634
0192 006508 -12841.89473 0.0000026275
0193 006534 -12841.86144 0.0000025923
0194 006561 -12841.82859 0.0000025577
0195 006588 -12841.79619 0.0000025237
0196 006614 -12841.76420 0.0000024903
0197 006641 -12841.73264 0.0000024576
0198 006667 -12841.70150 0.0000024255
0199 006694 -12841.67076 0.0000023939
0200 006721 -12841.64041 0.0000023629
Start evaluating ...
  Columns 1 through 7

    0.1148    0.1861    0.2526    0.2966    0.3188    0.3283    0.3328

  Columns 8 through 10

    0.3361    0.3378    0.3394

    0.0278

Elapsed time is 6743.873575 seconds.
