nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002177 -27089.93274 0.0000316823
0060 002203 -27089.10844 0.0000304281
0061 002232 -27088.31636 0.0000292400
0062 002258 -27087.55481 0.0000281136
0063 002286 -27086.82223 0.0000270450
0064 002312 -27086.11714 0.0000260305
0065 002339 -27085.43818 0.0000250667
0066 002366 -27084.78405 0.0000241504
0067 002393 -27084.15355 0.0000232787
0068 002419 -27083.54554 0.0000224490
0069 002447 -27082.95895 0.0000216586
0070 002473 -27082.39278 0.0000209052
0071 002501 -27081.84607 0.0000201868
0072 002527 -27081.31794 0.0000195012
0073 002554 -27080.80755 0.0000188467
0074 002581 -27080.31410 0.0000182214
0075 002608 -27079.83684 0.0000176238
0076 002635 -27079.37507 0.0000170522
0077 002662 -27078.92811 0.0000165054
0078 002688 -27078.49534 0.0000159820
0079 002715 -27078.07615 0.0000154806
0080 002741 -27077.66997 0.0000150003
0081 002768 -27077.27627 0.0000145397
0082 002795 -27076.89453 0.0000140981
0083 002821 -27076.52427 0.0000136743
0084 002848 -27076.16503 0.0000132675
0085 002875 -27075.81638 0.0000128769
0086 002901 -27075.47789 0.0000125016
0087 002928 -27075.14917 0.0000121409
0088 002955 -27074.82984 0.0000117940
0089 002981 -27074.51955 0.0000114604
0090 003008 -27074.21796 0.0000111394
0091 003035 -27073.92474 0.0000108303
0092 003061 -27073.63957 0.0000105328
0093 003088 -27073.36218 0.0000102461
0094 003115 -27073.09226 0.0000099698
0095 003141 -27072.82956 0.0000097035
0096 003168 -27072.57381 0.0000094467
0097 003195 -27072.32477 0.0000091989
0098 003221 -27072.08220 0.0000089599
0099 003247 -27071.84589 0.0000087291
0100 003274 -27071.61561 0.0000085062
0101 003302 -27071.39116 0.0000082910
0102 003328 -27071.17234 0.0000080830
0103 003354 -27070.95896 0.0000078820
0104 003380 -27070.75085 0.0000076877
0105 003405 -27070.54783 0.0000074998
0106 003432 -27070.34972 0.0000073180
0107 003457 -27070.15638 0.0000071421
0108 003483 -27069.96765 0.0000069719
0109 003509 -27069.78339 0.0000068071
0110 003535 -27069.60344 0.0000066475
0111 003561 -27069.42768 0.0000064928
0112 003587 -27069.25598 0.0000063431
0113 003613 -27069.08821 0.0000061979
0114 003638 -27068.92425 0.0000060571
0115 003664 -27068.76398 0.0000059207
0116 003690 -27068.60730 0.0000057884
0117 003716 -27068.45409 0.0000056600
0118 003742 -27068.30425 0.0000055354
0119 003767 -27068.15769 0.0000054145
0120 003793 -27068.01431 0.0000052971
0121 003820 -27067.87401 0.0000051832
0122 003847 -27067.73671 0.0000050725
0123 003873 -27067.60232 0.0000049650
0124 003900 -27067.47075 0.0000048606
0125 003927 -27067.34194 0.0000047591
0126 003953 -27067.21579 0.0000046604
0127 003980 -27067.09225 0.0000045645
0128 004007 -27066.97122 0.0000044712
0129 004033 -27066.85266 0.0000043805
0130 004060 -27066.73648 0.0000042923
0131 004087 -27066.62262 0.0000042064
0132 004113 -27066.51103 0.0000041229
0133 004140 -27066.40164 0.0000040416
0134 004167 -27066.29439 0.0000039624
0135 004194 -27066.18923 0.0000038853
0136 004220 -27066.08610 0.0000038103
0137 004247 -27065.98495 0.0000037372
0138 004274 -27065.88572 0.0000036660
0139 004300 -27065.78838 0.0000035966
0140 004327 -27065.69286 0.0000035290
0141 004354 -27065.59913 0.0000034631
0142 004380 -27065.50714 0.0000033989
0143 004407 -27065.41684 0.0000033362
0144 004434 -27065.32820 0.0000032752
0145 004461 -27065.24117 0.0000032156
0146 004487 -27065.15571 0.0000031575
0147 004514 -27065.07179 0.0000031008
0148 004541 -27064.98936 0.0000030455
0149 004567 -27064.90839 0.0000029916
0150 004594 -27064.82885 0.0000029389
0151 004621 -27064.75070 0.0000028875
0152 004647 -27064.67391 0.0000028373
0153 004674 -27064.59844 0.0000027883
0154 004701 -27064.52427 0.0000027405
0155 004727 -27064.45137 0.0000026937
0156 004754 -27064.37970 0.0000026481
0157 004781 -27064.30924 0.0000026035
0158 004807 -27064.23996 0.0000025599
0159 004834 -27064.17183 0.0000025173
0160 004861 -27064.10483 0.0000024757
0161 004887 -27064.03893 0.0000024350
0162 004914 -27063.97410 0.0000023952
0163 004941 -27063.91033 0.0000023563
0164 004968 -27063.84759 0.0000023183
0165 004994 -27063.78585 0.0000022811
0166 005021 -27063.72510 0.0000022448
0167 005048 -27063.66531 0.0000022092
0168 005074 -27063.60646 0.0000021744
0169 005101 -27063.54854 0.0000021404
0170 005128 -27063.49151 0.0000021070
0171 005154 -27063.43537 0.0000020744
0172 005181 -27063.38009 0.0000020425
0173 005208 -27063.32566 0.0000020113
0174 005234 -27063.27206 0.0000019807
0175 005261 -27063.21926 0.0000019508
0176 005288 -27063.16726 0.0000019215
0177 005314 -27063.11604 0.0000018928
0178 005341 -27063.06557 0.0000018646
0179 005368 -27063.01586 0.0000018371
0180 005394 -27062.96687 0.0000018101
0181 005421 -27062.91860 0.0000017837
0182 005447 -27062.87103 0.0000017578
0183 005474 -27062.82414 0.0000017324
0184 005501 -27062.77793 0.0000017075
0185 005527 -27062.73238 0.0000016832
0186 005554 -27062.68748 0.0000016593
0187 005581 -27062.64320 0.0000016359
0188 005608 -27062.59956 0.0000016129
0189 005634 -27062.55652 0.0000015904
0190 005661 -27062.51407 0.0000015683
0191 005688 -27062.47222 0.0000015467
0192 005714 -27062.43093 0.0000015254
0193 005741 -27062.39022 0.0000015046
0194 005766 -27062.35005 0.0000014842
0195 005792 -27062.31043 0.0000014641
0196 005818 -27062.27134 0.0000014445
0197 005844 -27062.23277 0.0000014252
0198 005870 -27062.19472 0.0000014062
0199 005896 -27062.15716 0.0000013876
0200 005921 -27062.12010 0.0000013694
Start evaluating ...
  Columns 1 through 7

    0.0701    0.1103    0.1704    0.2352    0.2799    0.3085    0.3222

  Columns 8 through 10

    0.3282    0.3337    0.3366

    0.0192

Elapsed time is 5942.505566 seconds.
