nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0056 000473 -4802.24088 0.0014817660
0057 000482 -4795.50330 0.0014030078
0058 000490 -4789.06331 0.0013429220
0059 000499 -4782.87775 0.0012916010
0060 000507 -4776.96824 0.0012355558
0061 000516 -4771.39343 0.0011670190
0062 000524 -4766.20412 0.0010875869
0063 000532 -4761.42940 0.0010017875
0064 000541 -4757.07957 0.0009135563
0065 000556 -4753.14257 0.0008276073
0066 000573 -4749.58412 0.0007486519
0067 000589 -4746.35876 0.0006790834
0068 000605 -4743.42201 0.0006187374
0069 000621 -4740.73552 0.0005663607
0070 000637 -4738.26668 0.0005207718
0071 000653 -4735.98725 0.0004810680
0072 000670 -4733.87309 0.0004464033
0073 000686 -4731.90442 0.0004158684
0074 000702 -4730.06577 0.0003885640
0075 000717 -4728.34533 0.0003637244
0076 000725 -4726.73400 0.0003407819
0077 000733 -4725.22442 0.0003193704
0078 000742 -4723.81013 0.0002993063
0079 000751 -4722.48486 0.0002805518
0080 000759 -4721.24215 0.0002631469
0081 000767 -4720.07543 0.0002471210
0082 000776 -4718.97836 0.0002324266
0083 000784 -4717.94525 0.0002189276
0084 000793 -4716.97132 0.0002064313
0085 000802 -4716.05274 0.0001947382
0086 000811 -4715.18649 0.0001836822
0087 000820 -4714.37005 0.0001731503
0088 000828 -4713.60123 0.0001630801
0089 000837 -4712.87797 0.0001534416
0090 000846 -4712.19829 0.0001442164
0091 000854 -4711.56034 0.0001353843
0092 000863 -4710.96233 0.0001269227
0093 000872 -4710.40260 0.0001188151
0094 000880 -4709.87946 0.0001110612
0095 000889 -4709.39113 0.0001036807
0096 000898 -4708.93570 0.0000967082
0097 000906 -4708.51103 0.0000901834
0098 000915 -4708.11486 0.0000841397
0099 000924 -4707.74482 0.0000785961
0100 000933 -4707.39854 0.0000735539
0101 000942 -4707.07375 0.0000689973
0102 000951 -4706.76827 0.0000648972
0103 000959 -4706.48014 0.0000612154
0104 000968 -4706.20760 0.0000579092
0105 000977 -4705.94906 0.0000549351
0106 000985 -4705.70317 0.0000522511
0107 000994 -4705.46874 0.0000498189
0108 001002 -4705.24473 0.0000476045
0109 001011 -4705.03028 0.0000455783
0110 001019 -4704.82460 0.0000437152
0111 001028 -4704.62702 0.0000419941
0112 001037 -4704.43697 0.0000403974
0113 001045 -4704.25391 0.0000389107
0114 001054 -4704.07740 0.0000375217
0115 001062 -4703.90702 0.0000362204
0116 001071 -4703.74239 0.0000349984
0117 001079 -4703.58317 0.0000338486
0118 001088 -4703.42906 0.0000327649
0119 001096 -4703.27977 0.0000317419
0120 001105 -4703.13502 0.0000307752
0121 001113 -4702.99458 0.0000298605
0122 001122 -4702.85822 0.0000289942
0123 001130 -4702.72573 0.0000281728
0124 001139 -4702.59691 0.0000273931
0125 001148 -4702.47157 0.0000266521
0126 001156 -4702.34956 0.0000259470
0127 001165 -4702.23071 0.0000252750
0128 001174 -4702.11487 0.0000246336
0129 001182 -4702.00193 0.0000240203
0130 001191 -4701.89175 0.0000234327
0131 001199 -4701.78422 0.0000228686
0132 001207 -4701.67925 0.0000223257
0133 001216 -4701.57674 0.0000218020
0134 001224 -4701.47662 0.0000212957
0135 001233 -4701.37881 0.0000208050
0136 001241 -4701.28324 0.0000203282
0137 001250 -4701.18985 0.0000198638
0138 001258 -4701.09860 0.0000194105
0139 001267 -4701.00943 0.0000189670
0140 001275 -4700.92231 0.0000185324
0141 001283 -4700.83720 0.0000181055
0142 001292 -4700.75406 0.0000176858
0143 001300 -4700.67287 0.0000172724
0144 001309 -4700.59359 0.0000168648
0145 001317 -4700.51621 0.0000164626
0146 001326 -4700.44069 0.0000160654
0147 001335 -4700.36702 0.0000156729
0148 001344 -4700.29518 0.0000152849
0149 001352 -4700.22514 0.0000149014
0150 001361 -4700.15688 0.0000145222
0151 001369 -4700.09039 0.0000141473
0152 001378 -4700.02563 0.0000137769
0153 001387 -4699.96260 0.0000134108
0154 001395 -4699.90127 0.0000130494
0155 001404 -4699.84162 0.0000126925
0156 001412 -4699.78362 0.0000123405
0157 001421 -4699.72725 0.0000119934
0158 001430 -4699.67249 0.0000116514
0159 001438 -4699.61932 0.0000113147
0160 001447 -4699.56770 0.0000109833
0161 001456 -4699.51761 0.0000106575
0162 001465 -4699.46903 0.0000103373
0163 001474 -4699.42193 0.0000100230
0164 001482 -4699.37628 0.0000097146
Start evaluating ...
  Columns 1 through 7

    0.2226    0.3147    0.3696    0.4106    0.4414    0.4630    0.4850

  Columns 8 through 10

    0.5046    0.5198    0.5339

    0.0706

Elapsed time is 1492.679143 seconds.
