nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0059 002269 -27059.15907 0.0000310186
0060 002296 -27058.35264 0.0000298027
0061 002323 -27057.57739 0.0000286510
0062 002350 -27056.83170 0.0000275593
0063 002377 -27056.11406 0.0000265235
0064 002404 -27055.42304 0.0000255402
0065 002432 -27054.75731 0.0000246060
0066 002459 -27054.11563 0.0000237177
0067 002486 -27053.49683 0.0000228727
0068 002513 -27052.89982 0.0000220681
0069 002539 -27052.32354 0.0000213016
0070 002566 -27051.76705 0.0000205710
0071 002593 -27051.22942 0.0000198741
0072 002620 -27050.70980 0.0000192089
0073 002647 -27050.20737 0.0000185737
0074 002674 -27049.72136 0.0000179667
0075 002701 -27049.25107 0.0000173864
0076 002728 -27048.79579 0.0000168314
0077 002755 -27048.35489 0.0000163002
0078 002782 -27047.92776 0.0000157915
0079 002809 -27047.51381 0.0000153042
0080 002836 -27047.11250 0.0000148371
0081 002863 -27046.72332 0.0000143891
0082 002889 -27046.34576 0.0000139594
0083 002916 -27045.97937 0.0000135469
0084 002943 -27045.62369 0.0000131508
0085 002970 -27045.27831 0.0000127703
0086 002997 -27044.94283 0.0000124046
0087 003024 -27044.61686 0.0000120529
0088 003051 -27044.30004 0.0000117147
0089 003078 -27043.99203 0.0000113892
0090 003105 -27043.69249 0.0000110758
0091 003132 -27043.40112 0.0000107740
0092 003159 -27043.11762 0.0000104833
0093 003186 -27042.84169 0.0000102031
0094 003213 -27042.57308 0.0000099330
0095 003239 -27042.31151 0.0000096724
0096 003265 -27042.05674 0.0000094211
0097 003291 -27041.80854 0.0000091785
0098 003317 -27041.56667 0.0000089442
0099 003343 -27041.33092 0.0000087180
0100 003369 -27041.10108 0.0000084995
0101 003397 -27040.87696 0.0000082882
0102 003423 -27040.65836 0.0000080841
0103 003449 -27040.44510 0.0000078866
0104 003475 -27040.23701 0.0000076956
0105 003501 -27040.03392 0.0000075108
0106 003527 -27039.83566 0.0000073319
0107 003553 -27039.64209 0.0000071588
0108 003579 -27039.45305 0.0000069911
0109 003604 -27039.26841 0.0000068286
0110 003630 -27039.08803 0.0000066712
0111 003656 -27038.91177 0.0000065186
0112 003682 -27038.73951 0.0000063707
0113 003708 -27038.57114 0.0000062272
0114 003734 -27038.40652 0.0000060881
0115 003759 -27038.24556 0.0000059531
0116 003785 -27038.08814 0.0000058221
0117 003812 -27037.93416 0.0000056949
0118 003838 -27037.78352 0.0000055714
0119 003866 -27037.63613 0.0000054515
0120 003892 -27037.49188 0.0000053351
0121 003919 -27037.35069 0.0000052219
0122 003946 -27037.21248 0.0000051119
0123 003973 -27037.07716 0.0000050050
0124 004000 -27036.94465 0.0000049011
0125 004027 -27036.81487 0.0000048000
0126 004054 -27036.68775 0.0000047017
0127 004081 -27036.56322 0.0000046060
0128 004108 -27036.44120 0.0000045130
0129 004135 -27036.32164 0.0000044224
0130 004162 -27036.20446 0.0000043343
0131 004189 -27036.08960 0.0000042484
0132 004216 -27035.97699 0.0000041648
0133 004243 -27035.86660 0.0000040834
0134 004270 -27035.75834 0.0000040041
0135 004296 -27035.65218 0.0000039268
0136 004323 -27035.54805 0.0000038516
0137 004350 -27035.44590 0.0000037782
0138 004377 -27035.34569 0.0000037066
0139 004404 -27035.24737 0.0000036369
0140 004431 -27035.15088 0.0000035688
0141 004458 -27035.05619 0.0000035025
0142 004485 -27034.96325 0.0000034378
0143 004512 -27034.87202 0.0000033746
0144 004538 -27034.78245 0.0000033130
0145 004565 -27034.69451 0.0000032529
0146 004592 -27034.60815 0.0000031942
0147 004619 -27034.52335 0.0000031369
0148 004646 -27034.44006 0.0000030810
0149 004673 -27034.35824 0.0000030263
0150 004700 -27034.27787 0.0000029730
0151 004727 -27034.19890 0.0000029209
0152 004754 -27034.12132 0.0000028700
0153 004781 -27034.04507 0.0000028202
0154 004808 -27033.97015 0.0000027716
0155 004834 -27033.89650 0.0000027241
0156 004861 -27033.82412 0.0000026777
0157 004889 -27033.75296 0.0000026323
0158 004915 -27033.68299 0.0000025879
0159 004943 -27033.61421 0.0000025445
0160 004970 -27033.54657 0.0000025020
0161 004996 -27033.48005 0.0000024605
0162 005023 -27033.41463 0.0000024199
0163 005051 -27033.35029 0.0000023802
0164 005078 -27033.28699 0.0000023413
0165 005105 -27033.22473 0.0000023033
0166 005132 -27033.16347 0.0000022661
0167 005159 -27033.10320 0.0000022296
0168 005186 -27033.04389 0.0000021940
0169 005212 -27032.98552 0.0000021591
0170 005240 -27032.92808 0.0000021249
0171 005266 -27032.87154 0.0000020914
0172 005293 -27032.81589 0.0000020586
0173 005321 -27032.76111 0.0000020265
0174 005348 -27032.70718 0.0000019951
0175 005375 -27032.65408 0.0000019643
0176 005402 -27032.60179 0.0000019341
0177 005429 -27032.55031 0.0000019045
0178 005456 -27032.49961 0.0000018755
0179 005483 -27032.44967 0.0000018472
0180 005510 -27032.40049 0.0000018193
0181 005537 -27032.35205 0.0000017920
0182 005564 -27032.30433 0.0000017653
0183 005591 -27032.25732 0.0000017391
0184 005618 -27032.21100 0.0000017134
0185 005645 -27032.16537 0.0000016882
0186 005672 -27032.12040 0.0000016635
0187 005699 -27032.07609 0.0000016392
0188 005727 -27032.03242 0.0000016155
0189 005753 -27031.98938 0.0000015921
0190 005778 -27031.94696 0.0000015693
0191 005804 -27031.90514 0.0000015468
0192 005830 -27031.86392 0.0000015248
0193 005856 -27031.82329 0.0000015032
0194 005882 -27031.78323 0.0000014820
0195 005909 -27031.74373 0.0000014612
0196 005932 -27031.70478 0.0000014408
0197 005957 -27031.66638 0.0000014207
0198 005980 -27031.62850 0.0000014011
0199 006003 -27031.59115 0.0000013818
0200 006026 -27031.55431 0.0000013628
Start evaluating ...
  Columns 1 through 7

    0.0693    0.1098    0.1651    0.2235    0.2675    0.3017    0.3164

  Columns 8 through 10

    0.3229    0.3268    0.3303

    0.0175

Elapsed time is 6047.558253 seconds.
