nohup: ignoring input

                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016a (9.0.0.341360) 64-bit (glnxa64)
0034 003038 -2553.90727:[22643.73606:-839.89853:-838.74220] 0.0001524269
0035 003117 -2553.54336:[22644.38797:-839.86853:-838.59943] 0.0001424921
0036 003196 -2553.20249:[22644.99371:-839.83732:-838.46838] 0.0001334890
0037 003276 -2552.88255:[22645.55828:-839.80549:-838.34751] 0.0001253119
0038 003355 -2552.58164:[22646.08594:-839.77345:-838.23552] 0.0001178689
0039 003434 -2552.29810:[22646.58032:-839.74149:-838.13132] 0.0001110804
0040 003514 -2552.03042:[22647.04457:-839.70983:-838.03401] 0.0001048772
0041 003594 -2551.77726:[22647.48143:-839.67859:-837.94279] 0.0000992000
0042 003674 -2551.53740:[22647.89331:-839.64789:-837.85699] 0.0000939975
0043 003754 -2551.30974:[22648.28232:-839.61777:-837.77601] 0.0000892233
0044 003833 -2551.09331:[22648.65033:-839.58828:-837.69935] 0.0000848338
0045 003913 -2550.88721:[22648.99901:-839.55944:-837.62658] 0.0000807872
0046 003992 -2550.69068:[22649.32982:-839.53124:-837.55734] 0.0000770452
0047 004071 -2550.50301:[22649.64407:-839.50369:-837.49130] 0.0000735762
0048 004151 -2550.32356:[22649.94295:-839.47678:-837.42819] 0.0000703558
0049 004230 -2550.15176:[22650.22754:-839.45050:-837.36775] 0.0000673646
0050 004310 -2549.98706:[22650.49884:-839.42484:-837.30973] 0.0000645853
0051 004390 -2549.82896:[22650.75775:-839.39979:-837.25392] 0.0000620012
0052 004469 -2549.67700:[22651.00509:-839.37532:-837.20013] 0.0000595951
0053 004548 -2549.53078:[22651.24162:-839.35142:-837.14819] 0.0000573476
0054 004627 -2549.38995:[22651.46799:-839.32806:-837.09797] 0.0000552401
0055 004706 -2549.25417:[22651.68482:-839.30524:-837.04935] 0.0000532566
0056 004785 -2549.12319:[22651.89267:-839.28293:-837.00225] 0.0000513832
0057 004865 -2548.99673:[22652.09202:-839.26113:-836.95659] 0.0000496077
0058 004944 -2548.87458:[22652.28335:-839.23981:-836.91229] 0.0000479204
0059 005026 -2548.75653:[22652.46708:-839.21898:-836.86932] 0.0000463138
0060 005105 -2548.64240:[22652.64362:-839.19861:-836.82761] 0.0000447810
0061 005184 -2548.53200:[22652.81334:-839.17870:-836.78712] 0.0000433158
0062 005263 -2548.42518:[22652.97659:-839.15924:-836.74780] 0.0000419124
0063 005342 -2548.32180:[22653.13368:-839.14023:-836.70962] 0.0000405672
0064 005421 -2548.22171:[22653.28493:-839.12165:-836.67254] 0.0000392790
0065 005500 -2548.12475:[22653.43064:-839.10350:-836.63650] 0.0000380479
0066 005579 -2548.03080:[22653.57108:-839.08576:-836.60146] 0.0000368727
0067 005658 -2547.93970:[22653.70653:-839.06844:-836.56737] 0.0000357502
0068 005737 -2547.85135:[22653.83723:-839.05152:-836.53419] 0.0000346776
0069 005816 -2547.76560:[22653.96340:-839.03498:-836.50187] 0.0000336529
0070 005894 -2547.68236:[22654.08529:-839.01883:-836.47038] 0.0000326740
0071 005973 -2547.60150:[22654.20308:-839.00304:-836.43968] 0.0000317383
0072 006052 -2547.52292:[22654.31697:-838.98762:-836.40974] 0.0000308427
0073 006131 -2547.44654:[22654.42714:-838.97254:-836.38052] 0.0000299829
0074 006210 -2547.37227:[22654.53375:-838.95780:-836.35201] 0.0000291547
0075 006289 -2547.30004:[22654.63694:-838.94339:-836.32418] 0.0000283567
0076 006368 -2547.22976:[22654.73688:-838.92930:-836.29702] 0.0000275897
0077 006447 -2547.16135:[22654.83371:-838.91552:-836.27049] 0.0000268544
0078 006526 -2547.09475:[22654.92756:-838.90205:-836.24457] 0.0000261490
0079 006605 -2547.02988:[22655.01856:-838.88887:-836.21924] 0.0000254694
0080 006684 -2546.96668:[22655.10683:-838.87597:-836.19448] 0.0000248118
0081 006763 -2546.90511:[22655.19246:-838.86336:-836.17029] 0.0000241743
0082 006843 -2546.84511:[22655.27557:-838.85101:-836.14664] 0.0000235572
0083 006922 -2546.78663:[22655.35625:-838.83893:-836.12353] 0.0000229616
0084 007001 -2546.72961:[22655.43460:-838.82711:-836.10093] 0.0000223877
0085 007080 -2546.67401:[22655.51073:-838.81555:-836.07883] 0.0000218347
0086 007158 -2546.61976:[22655.58471:-838.80423:-836.05719] 0.0000213027
0087 007237 -2546.56681:[22655.65665:-838.79314:-836.03601] 0.0000207924
0088 007316 -2546.51510:[22655.72663:-838.78228:-836.01526] 0.0000203032
0089 007395 -2546.46460:[22655.79472:-838.77165:-835.99491] 0.0000198330
0090 007473 -2546.41524:[22655.86100:-838.76123:-835.97496] 0.0000193814
0091 007552 -2546.36699:[22655.92556:-838.75102:-835.95538] 0.0000189508
0092 007630 -2546.31977:[22655.98847:-838.74100:-835.93613] 0.0000185424
0093 007709 -2546.27354:[22656.04980:-838.73118:-835.91719] 0.0000181543
0094 007787 -2546.22827:[22656.10962:-838.72154:-835.89856] 0.0000177820
0095 007865 -2546.18391:[22656.16796:-838.71208:-835.88022] 0.0000174202
0096 007943 -2546.14046:[22656.22487:-838.70279:-835.86218] 0.0000170655
0097 008022 -2546.09790:[22656.28037:-838.69366:-835.84445] 0.0000167160
0098 008101 -2546.05622:[22656.33451:-838.68470:-835.82703] 0.0000163704
0099 008179 -2546.01540:[22656.38731:-838.67589:-835.80992] 0.0000160310
0100 008258 -2545.97542:[22656.43882:-838.66724:-835.79312] 0.0000157014
0101 008353 -2545.93626:[22656.48910:-838.65874:-835.77661] 0.0000153834
0102 008431 -2545.89787:[22656.53820:-838.65040:-835.76038] 0.0000150781
0103 008510 -2545.86023:[22656.58616:-838.64220:-835.74440] 0.0000147858
0104 008589 -2545.82330:[22656.63304:-838.63414:-835.72867] 0.0000145060
0105 008668 -2545.78705:[22656.67887:-838.62622:-835.71316] 0.0000142383
0106 008746 -2545.75145:[22656.72370:-838.61843:-835.69787] 0.0000139814
0107 008824 -2545.71650:[22656.76755:-838.61078:-835.68279] 0.0000137324
0108 008902 -2545.68216:[22656.81045:-838.60324:-835.66792] 0.0000134874
0109 008980 -2545.64845:[22656.85240:-838.59583:-835.65327] 0.0000132434
0110 009058 -2545.61536:[22656.89343:-838.58853:-835.63886] 0.0000129989
0111 009135 -2545.58289:[22656.93355:-838.58135:-835.62468] 0.0000127541
0112 009213 -2545.55104:[22656.97276:-838.57429:-835.61075] 0.0000125106
0113 009291 -2545.51981:[22657.01111:-838.56734:-835.59707] 0.0000122703
0114 009369 -2545.48917:[22657.04860:-838.56051:-835.58363] 0.0000120353
0115 009447 -2545.45912:[22657.08529:-838.55379:-835.57041] 0.0000118080
0116 009525 -2545.42961:[22657.12119:-838.54718:-835.55741] 0.0000115912
0117 009604 -2545.40063:[22657.15636:-838.54069:-835.54460] 0.0000113868
0118 009682 -2545.37213:[22657.19083:-838.53430:-835.53197] 0.0000111939
0119 009760 -2545.34411:[22657.22462:-838.52801:-835.51949] 0.0000110106
0120 009839 -2545.31653:[22657.25776:-838.52183:-835.50717] 0.0000108350
0121 009917 -2545.28938:[22657.29028:-838.51573:-835.49498] 0.0000106658
0122 009995 -2545.26265:[22657.32218:-838.50973:-835.48294] 0.0000105024
0123 010074 -2545.23632:[22657.35349:-838.50381:-835.47104] 0.0000103429
0124 010152 -2545.21040:[22657.38421:-838.49798:-835.45927] 0.0000101852
0125 010230 -2545.18487:[22657.41434:-838.49223:-835.44765] 0.0000100290
0126 010307 -2545.15974:[22657.44391:-838.48656:-835.43617] 0.0000098757
Start evaluating ...
  Columns 1 through 7

    0.0626    0.0759    0.0797    0.0818    0.0829    0.0835    0.0840

  Columns 8 through 10

    0.0845    0.0851    0.0856

    0.0138

Elapsed time is 10361.312108 seconds.
